Context,File Name,AudioLink,click,class,helper
Feeding,45426.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45426.wav,45426.wav,0,0.993514342
Feeding,45427.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45427.wav,45427.wav,0,0.869659485
Feeding,45441.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45441.wav,45441.wav,0,0.025411303
Feeding,45446.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45446.wav,45446.wav,0,0.252773814
Feeding,45678.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45678.wav,45678.wav,0,0.608242636
Feeding,45679.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45679.wav,45679.wav,0,0.08488693
Feeding,45692.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45692.wav,45692.wav,0,0.111903452
Feeding,45694.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45694.wav,45694.wav,0,0.729462351
Feeding,45699.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45699.wav,45699.wav,0,0.647694514
Feeding,45700.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45700.wav,45700.wav,0,0.500422001
Feeding,45701.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45701.wav,45701.wav,0,0.346817587
Feeding,45705.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45705.wav,45705.wav,0,0.128511082
Feeding,45711.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45711.wav,45711.wav,0,0.48108286
Feeding,45717.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45717.wav,45717.wav,0,0.498043494
Feeding,45721.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45721.wav,45721.wav,0,0.087149022
Feeding,45729.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45729.wav,45729.wav,0,0.726230316
Feeding,45739.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45739.wav,45739.wav,0,0.460887773
Feeding,45743.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\45743.wav,45743.wav,0,0.61241127
Feeding,46025.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46025.wav,46025.wav,0,0.96874988
Feeding,46133.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46133.wav,46133.wav,0,0.229873585
Feeding,46148.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46148.wav,46148.wav,0,0.268584019
Feeding,46155.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46155.wav,46155.wav,0,0.416413638
Feeding,46384.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46384.wav,46384.wav,0,0.156263262
Feeding,46385.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46385.wav,46385.wav,0,0.757605678
Feeding,46420.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46420.wav,46420.wav,0,0.353136449
Feeding,46450.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46450.wav,46450.wav,0,0.230442594
Feeding,46710.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46710.wav,46710.wav,0,0.433927169
Feeding,46728.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46728.wav,46728.wav,0,0.253915845
Feeding,46964.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46964.wav,46964.wav,0,0.368870779
Feeding,46971.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46971.wav,46971.wav,0,0.471816927
Feeding,46972.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46972.wav,46972.wav,0,0.932445686
Feeding,46975.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46975.wav,46975.wav,0,0.02814434
Feeding,46976.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46976.wav,46976.wav,0,0.768953239
Feeding,46981.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46981.wav,46981.wav,0,0.435545685
Feeding,46983.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46983.wav,46983.wav,0,0.804231842
Feeding,46992.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\46992.wav,46992.wav,0,0.842810964
Feeding,47014.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47014.wav,47014.wav,0,0.064925785
Feeding,47015.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47015.wav,47015.wav,0,0.758038117
Feeding,47194.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47194.wav,47194.wav,0,0.421902699
Feeding,47197.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47197.wav,47197.wav,0,0.333164482
Feeding,47206.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47206.wav,47206.wav,0,0.63399167
Feeding,47210.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47210.wav,47210.wav,0,0.069656012
Feeding,47216.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47216.wav,47216.wav,0,0.303235104
Feeding,47218.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47218.wav,47218.wav,0,0.898765991
Feeding,47220.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47220.wav,47220.wav,0,0.71764047
Feeding,47222.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47222.wav,47222.wav,0,0.088304855
Feeding,47224.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47224.wav,47224.wav,0,0.827775412
Feeding,47227.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47227.wav,47227.wav,0,0.787902152
Feeding,47232.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47232.wav,47232.wav,0,0.005541164
Feeding,47237.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47237.wav,47237.wav,0,0.753208289
Feeding,47240.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47240.wav,47240.wav,0,0.613395834
Feeding,47241.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47241.wav,47241.wav,0,0.664703402
Feeding,47244.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47244.wav,47244.wav,0,0.652936476
Feeding,47248.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47248.wav,47248.wav,0,0.43772113
Feeding,47371.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47371.wav,47371.wav,0,0.613600743
Feeding,47375.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47375.wav,47375.wav,0,0.038146517
Feeding,47405.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47405.wav,47405.wav,0,0.320912922
Feeding,47406.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47406.wav,47406.wav,0,0.928113792
Feeding,47408.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47408.wav,47408.wav,0,0.290010748
Feeding,47409.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47409.wav,47409.wav,0,0.763381958
Feeding,47411.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47411.wav,47411.wav,0,0.119282358
Feeding,47421.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47421.wav,47421.wav,0,0.508874696
Feeding,47425.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47425.wav,47425.wav,0,0.773816047
Feeding,47428.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47428.wav,47428.wav,0,0.007830298
Feeding,47459.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47459.wav,47459.wav,0,0.678320276
Feeding,47575.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47575.wav,47575.wav,0,0.146647795
Feeding,47579.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47579.wav,47579.wav,0,0.652059651
Feeding,47580.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47580.wav,47580.wav,0,0.270199682
Feeding,47586.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47586.wav,47586.wav,0,0.587225823
Feeding,47590.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47590.wav,47590.wav,0,0.363445625
Feeding,47599.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47599.wav,47599.wav,0,0.747921722
Feeding,47600.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47600.wav,47600.wav,0,0.561953151
Feeding,47603.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47603.wav,47603.wav,0,0.73211792
Feeding,47614.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47614.wav,47614.wav,0,0.670087258
Feeding,47668.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47668.wav,47668.wav,0,0.501844979
Feeding,47669.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47669.wav,47669.wav,0,0.904969409
Feeding,47756.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47756.wav,47756.wav,0,0.099884594
Feeding,47759.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47759.wav,47759.wav,0,0.967637148
Feeding,47761.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47761.wav,47761.wav,0,0.032700837
Feeding,47765.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47765.wav,47765.wav,0,0.521160112
Feeding,47769.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47769.wav,47769.wav,0,0.492457501
Feeding,47779.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47779.wav,47779.wav,0,0.092812918
Feeding,47786.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47786.wav,47786.wav,0,0.52891989
Feeding,47787.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47787.wav,47787.wav,0,0.337785312
Feeding,47789.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47789.wav,47789.wav,0,0.095948383
Feeding,47791.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47791.wav,47791.wav,0,0.106742749
Feeding,47806.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\47806.wav,47806.wav,0,0.266558678
Feeding,4790.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4790.wav,4790.wav,0,0.577802199
Feeding,4791.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4791.wav,4791.wav,0,0.038087541
Feeding,48023.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48023.wav,48023.wav,0,0.254011507
Feeding,48024.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48024.wav,48024.wav,0,0.056219598
Feeding,48033.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48033.wav,48033.wav,0,0.757203038
Feeding,48034.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48034.wav,48034.wav,0,0.957327398
Feeding,48039.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48039.wav,48039.wav,0,0.797781948
Feeding,48042.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48042.wav,48042.wav,0,0.787658553
Feeding,48061.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48061.wav,48061.wav,0,0.53270015
Feeding,48322.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48322.wav,48322.wav,0,0.947408034
Feeding,48328.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48328.wav,48328.wav,0,0.925262097
Feeding,48332.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48332.wav,48332.wav,0,0.675546723
Feeding,4837.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4837.wav,4837.wav,0,0.852287241
Feeding,48405.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48405.wav,48405.wav,0,0.487660293
Feeding,48406.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48406.wav,48406.wav,0,0.2633018
Feeding,48428.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48428.wav,48428.wav,0,0.077005258
Feeding,48666.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48666.wav,48666.wav,0,0.547411169
Feeding,48699.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48699.wav,48699.wav,0,0.741042799
Feeding,48731.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\48731.wav,48731.wav,0,0.362819928
Feeding,4880.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4880.wav,4880.wav,0,0.047498361
Feeding,4881.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4881.wav,4881.wav,0,0.575005116
Feeding,4882.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4882.wav,4882.wav,0,0.250601834
Feeding,4897.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4897.wav,4897.wav,0,0.774169496
Feeding,4898.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\4898.wav,4898.wav,0,0.808115499
Feeding,49099.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49099.wav,49099.wav,0,0.039407433
Feeding,49105.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49105.wav,49105.wav,0,0.95815994
Feeding,49257.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49257.wav,49257.wav,0,0.415232531
Feeding,49263.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49263.wav,49263.wav,0,0.819846758
Feeding,49307.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49307.wav,49307.wav,0,0.601372696
Feeding,49518.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49518.wav,49518.wav,0,0.665643055
Feeding,49521.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49521.wav,49521.wav,0,0.904203708
Feeding,49526.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49526.wav,49526.wav,0,0.688221332
Feeding,49550.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49550.wav,49550.wav,0,0.142876377
Feeding,49557.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49557.wav,49557.wav,0,0.900874932
Feeding,49558.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49558.wav,49558.wav,0,0.588096394
Feeding,49747.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49747.wav,49747.wav,0,0.586435711
Feeding,49750.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49750.wav,49750.wav,0,0.249410166
Feeding,49759.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49759.wav,49759.wav,0,0.781898661
Feeding,49765.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49765.wav,49765.wav,0,0.652427947
Feeding,49768.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49768.wav,49768.wav,0,0.282674571
Feeding,49769.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49769.wav,49769.wav,0,0.008034625
Feeding,49770.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49770.wav,49770.wav,0,0.31250104
Feeding,49771.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49771.wav,49771.wav,0,0.058015523
Feeding,49789.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49789.wav,49789.wav,0,0.789882541
Feeding,49790.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49790.wav,49790.wav,0,0.082886566
Feeding,49791.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49791.wav,49791.wav,0,0.589348232
Feeding,49925.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49925.wav,49925.wav,0,0.27310553
Feeding,49929.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49929.wav,49929.wav,0,0.983442882
Feeding,49930.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49930.wav,49930.wav,0,0.904943255
Feeding,49933.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49933.wav,49933.wav,0,0.347869455
Feeding,49934.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49934.wav,49934.wav,0,0.6097646
Feeding,49935.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49935.wav,49935.wav,0,0.335186647
Feeding,49968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49968.wav,49968.wav,0,0.801540239
Feeding,49969.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49969.wav,49969.wav,0,0.944901765
Feeding,49971.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49971.wav,49971.wav,0,0.893471582
Feeding,49975.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\49975.wav,49975.wav,0,0.8412682
Feeding,50286.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50286.wav,50286.wav,0,0.482579854
Feeding,50288.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50288.wav,50288.wav,0,0.613549642
Feeding,50291.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50291.wav,50291.wav,0,0.644299805
Feeding,50293.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50293.wav,50293.wav,0,0.596966729
Feeding,50303.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50303.wav,50303.wav,0,0.552108983
Feeding,50310.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50310.wav,50310.wav,0,0.572883602
Feeding,50314.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50314.wav,50314.wav,0,0.049109568
Feeding,50358.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50358.wav,50358.wav,0,0.771549559
Feeding,50588.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50588.wav,50588.wav,0,0.709392829
Feeding,50589.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50589.wav,50589.wav,0,0.837919345
Feeding,50596.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50596.wav,50596.wav,0,0.466357265
Feeding,50622.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\50622.wav,50622.wav,0,0.385687115
Feeding,51108.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51108.wav,51108.wav,0,0.087836228
Feeding,51118.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51118.wav,51118.wav,0,0.320201864
Feeding,51120.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51120.wav,51120.wav,0,0.363343811
Feeding,51124.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51124.wav,51124.wav,0,0.354140824
Feeding,51126.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51126.wav,51126.wav,0,0.564056913
Feeding,51131.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51131.wav,51131.wav,0,0.196441812
Feeding,51140.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51140.wav,51140.wav,0,0.569739526
Feeding,51144.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51144.wav,51144.wav,0,0.434654444
Feeding,51146.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51146.wav,51146.wav,0,0.868034362
Feeding,51147.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51147.wav,51147.wav,0,0.109110322
Feeding,51150.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51150.wav,51150.wav,0,0.771850105
Feeding,51162.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51162.wav,51162.wav,0,0.497479904
Feeding,51176.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51176.wav,51176.wav,0,0.436380963
Feeding,5130.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\5130.wav,5130.wav,0,0.759379438
Feeding,51523.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51523.wav,51523.wav,0,0.443499244
Feeding,51530.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51530.wav,51530.wav,0,0.650574103
Feeding,51536.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51536.wav,51536.wav,0,0.611316391
Feeding,51545.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51545.wav,51545.wav,0,0.477924725
Feeding,51549.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51549.wav,51549.wav,0,0.756807364
Feeding,51565.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51565.wav,51565.wav,0,0.905424176
Feeding,51574.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51574.wav,51574.wav,0,0.140132151
Feeding,51576.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\51576.wav,51576.wav,0,0.41888096
